Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2016-04-16 18:50,AUDL,Austin Sol 2016,152,D,3,2,Offense,Catch,Cooper S,Colicc C,,,Polk J,Silva K,Welchm D,Olson E,Werkme R,Cooper S,Colicc C,,,,,,,,,,,,,,,,,,,,,,571
2016-04-16 18:50,AUDL,Austin Sol 2016,152,D,3,2,Offense,Catch,Colicc C,Werkme R,,,Polk J,Silva K,Welchm D,Olson E,Werkme R,Cooper S,Colicc C,,,,,,,,,,,,,,,,,,,,,,581
2016-04-16 18:50,AUDL,Austin Sol 2016,152,D,3,2,Offense,Throwaway,Werkme R,Anonymous,,,Polk J,Silva K,Welchm D,Olson E,Werkme R,Cooper S,Colicc C,,,,,,,,,,,,,,,,,,,,,,585
2016-04-16 18:50,AUDL,Austin Sol 2016,152,D,3,2,Defense,D,,,Polk J,,Polk J,Silva K,Welchm D,Olson E,Werkme R,Cooper S,Colicc C,,,,,,,,,,,,,,,,,,,,,,625
2016-04-16 18:50,AUDL,Austin Sol 2016,152,D,3,2,Offense,Catch,Olson E,Cooper S,,,Polk J,Silva K,Welchm D,Olson E,Werkme R,Cooper S,Colicc C,,,,,,,,,,,,,,,,,,,,,,636
2016-04-16 18:50,AUDL,Austin Sol 2016,152,D,3,2,Offense,Catch,Cooper S,Werkme R,,,Polk J,Silva K,Welchm D,Olson E,Werkme R,Cooper S,Colicc C,,,,,,,,,,,,,,,,,,,,,,640
2016-04-16 18:50,AUDL,Austin Sol 2016,152,D,3,2,Offense,Catch,Werkme R,Cooper S,,,Polk J,Silva K,Welchm D,Olson E,Werkme R,Cooper S,Colicc C,,,,,,,,,,,,,,,,,,,,,,644
2016-04-16 18:50,AUDL,Austin Sol 2016,152,D,3,2,Offense,Catch,Cooper S,Silva K,,,Polk J,Silva K,Welchm D,Olson E,Werkme R,Cooper S,Colicc C,,,,,,,,,,,,,,,,,,,,,,648
2016-04-16 18:50,AUDL,Austin Sol 2016,152,D,3,2,Offense,Catch,Silva K,Colicc C,,,Polk J,Silva K,Welchm D,Olson E,Werkme R,Cooper S,Colicc C,,,,,,,,,,,,,,,,,,,,,,652
2016-04-16 18:50,AUDL,Austin Sol 2016,152,D,3,2,Offense,Catch,Colicc C,Welchm D,,,Polk J,Silva K,Welchm D,Olson E,Werkme R,Cooper S,Colicc C,,,,,,,,,,,,,,,,,,,,,,656
2016-04-16 18:50,AUDL,Austin Sol 2016,152,D,3,2,Offense,Catch,Welchm D,Werkme R,,,Polk J,Silva K,Welchm D,Olson E,Werkme R,Cooper S,Colicc C,,,,,,,,,,,,,,,,,,,,,,663
2016-04-16 18:50,AUDL,Austin Sol 2016,152,D,3,2,Offense,Goal,Werkme R,Silva K,,,Polk J,Silva K,Welchm D,Olson E,Werkme R,Cooper S,Colicc C,,,,,,,,,,,,,,,,,,,,,,667
2016-04-16 18:50,AUDL,Austin Sol 2016,53,D,4,2,Defense,Pull,,,Gardne M,6.667,Nordgr J,Gardne M,Stone J,Muniz C,Bode M,Fairfa J,Howey E,,,,,,,,,,,,,,,,,,,,,,723
2016-04-16 18:50,AUDL,Austin Sol 2016,53,D,4,2,Defense,Throwaway,,,Anonymous,,Nordgr J,Gardne M,Stone J,Muniz C,Bode M,Fairfa J,Howey E,,,,,,,,,,,,,,,,,,,,,,757
2016-04-16 18:50,AUDL,Austin Sol 2016,53,D,4,2,Offense,Catch,Bode M,Muniz C,,,Nordgr J,Gardne M,Stone J,Muniz C,Bode M,Fairfa J,Howey E,,,,,,,,,,,,,,,,,,,,,,770
2016-04-16 18:50,AUDL,Austin Sol 2016,53,D,4,2,Offense,Goal,Muniz C,Gardne M,,,Nordgr J,Gardne M,Stone J,Muniz C,Bode M,Fairfa J,Howey E,,,,,,,,,,,,,,,,,,,,,,774
2016-04-16 18:50,AUDL,Austin Sol 2016,28,D,4,3,Defense,Pull,,,Anonymous,,Silva K,Welchm D,Olson E,Werkme R,Cooper S,Colicc C,Howey E,,,,,,,,,,,,,,,,,,,,,,838
2016-04-16 18:50,AUDL,Austin Sol 2016,28,D,4,3,Defense,Goal,,,Anonymous,,Silva K,Welchm D,Olson E,Werkme R,Cooper S,Colicc C,Howey E,,,,,,,,,,,,,,,,,,,,,,864
2016-04-16 18:50,AUDL,Austin Sol 2016,23,O,5,3,Offense,Catch,Weeks P,Cohen A,,,Lieber J,Sisco S,Porter K,Weeks P,Hood M,Cohen A,Bode M,,,,,,,,,,,,,,,,,,,,,,932
2016-04-16 18:50,AUDL,Austin Sol 2016,23,O,5,3,Offense,Catch,Cohen A,Hood M,,,Lieber J,Sisco S,Porter K,Weeks P,Hood M,Cohen A,Bode M,,,,,,,,,,,,,,,,,,,,,,941
2016-04-16 18:50,AUDL,Austin Sol 2016,23,O,5,3,Offense,Catch,Hood M,Porter K,,,Lieber J,Sisco S,Porter K,Weeks P,Hood M,Cohen A,Bode M,,,,,,,,,,,,,,,,,,,,,,944
2016-04-16 18:50,AUDL,Austin Sol 2016,23,O,5,3,Offense,Goal,Porter K,Bode M,,,Lieber J,Sisco S,Porter K,Weeks P,Hood M,Cohen A,Bode M,,,,,,,,,,,,,,,,,,,,,,953
2016-04-16 18:50,AUDL,Austin Sol 2016,86,D,5,4,Defense,Pull,,,Gardne M,5.449,Nordgr J,Gardne M,Polk J,Stone J,Muniz C,Fairfa J,Howey E,,,,,,,,,,,,,,,,,,,,,,1003
2016-04-16 18:50,AUDL,Austin Sol 2016,86,D,5,4,Defense,D,,,Gardne M,,Nordgr J,Gardne M,Polk J,Stone J,Muniz C,Fairfa J,Howey E,,,,,,,,,,,,,,,,,,,,,,1042
2016-04-16 18:50,AUDL,Austin Sol 2016,86,D,5,4,Offense,Catch,Muniz C,Howey E,,,Nordgr J,Gardne M,Polk J,Stone J,Muniz C,Fairfa J,Howey E,,,,,,,,,,,,,,,,,,,,,,1050
2016-04-16 18:50,AUDL,Austin Sol 2016,86,D,5,4,Offense,Catch,Howey E,Muniz C,,,Nordgr J,Gardne M,Polk J,Stone J,Muniz C,Fairfa J,Howey E,,,,,,,,,,,,,,,,,,,,,,1054
2016-04-16 18:50,AUDL,Austin Sol 2016,86,D,5,4,Offense,Catch,Muniz C,Stone J,,,Nordgr J,Gardne M,Polk J,Stone J,Muniz C,Fairfa J,Howey E,,,,,,,,,,,,,,,,,,,,,,1057
2016-04-16 18:50,AUDL,Austin Sol 2016,86,D,5,4,Offense,Catch,Stone J,Muniz C,,,Nordgr J,Gardne M,Polk J,Stone J,Muniz C,Fairfa J,Howey E,,,,,,,,,,,,,,,,,,,,,,1061
2016-04-16 18:50,AUDL,Austin Sol 2016,86,D,5,4,Offense,Throwaway,Muniz C,Anonymous,,,Nordgr J,Gardne M,Polk J,Stone J,Muniz C,Fairfa J,Howey E,,,,,,,,,,,,,,,,,,,,,,1064
2016-04-16 18:50,AUDL,Austin Sol 2016,86,D,5,4,Defense,Goal,,,Anonymous,,Nordgr J,Gardne M,Polk J,Stone J,Muniz C,Fairfa J,Howey E,,,,,,,,,,,,,,,,,,,,,,1087
2016-04-16 18:50,AUDL,Austin Sol 2016,108,O,5,5,Offense,Catch,Porter K,Cohen A,,,Lieber J,Sisco S,Porter K,Weeks P,Hood M,Cohen A,Bode M,,,,,,,,,,,,,,,,,,,,,,1142
2016-04-16 18:50,AUDL,Austin Sol 2016,108,O,5,5,Offense,Catch,Cohen A,Weeks P,,,Lieber J,Sisco S,Porter K,Weeks P,Hood M,Cohen A,Bode M,,,,,,,,,,,,,,,,,,,,,,1151
2016-04-16 18:50,AUDL,Austin Sol 2016,108,O,5,5,Offense,Catch,Weeks P,Cohen A,,,Lieber J,Sisco S,Porter K,Weeks P,Hood M,Cohen A,Bode M,,,,,,,,,,,,,,,,,,,,,,1155
2016-04-16 18:50,AUDL,Austin Sol 2016,108,O,5,5,Offense,Catch,Cohen A,Sisco S,,,Lieber J,Sisco S,Porter K,Weeks P,Hood M,Cohen A,Bode M,,,,,,,,,,,,,,,,,,,,,,1159
2016-04-16 18:50,AUDL,Austin Sol 2016,108,O,5,5,Offense,Catch,Sisco S,Cohen A,,,Lieber J,Sisco S,Porter K,Weeks P,Hood M,Cohen A,Bode M,,,,,,,,,,,,,,,,,,,,,,1163
2016-04-16 18:50,AUDL,Austin Sol 2016,108,O,5,5,Offense,Catch,Cohen A,Weeks P,,,Lieber J,Sisco S,Porter K,Weeks P,Hood M,Cohen A,Bode M,,,,,,,,,,,,,,,,,,,,,,1167
2016-04-16 18:50,AUDL,Austin Sol 2016,108,O,5,5,Offense,Catch,Weeks P,Lieber J,,,Lieber J,Sisco S,Porter K,Weeks P,Hood M,Cohen A,Bode M,,,,,,,,,,,,,,,,,,,,,,1171
2016-04-16 18:50,AUDL,Austin Sol 2016,108,O,5,5,Offense,Catch,Lieber J,Weeks P,,,Lieber J,Sisco S,Porter K,Weeks P,Hood M,Cohen A,Bode M,,,,,,,,,,,,,,,,,,,,,,1175
2016-04-16 18:50,AUDL,Austin Sol 2016,108,O,5,5,Offense,Drop,Weeks P,Hood M,,,Lieber J,Sisco S,Porter K,Weeks P,Hood M,Cohen A,Bode M,,,,,,,,,,,,,,,,,,,,,,1179
2016-04-16 18:50,AUDL,Austin Sol 2016,108,O,5,5,Defense,Goal,,,Anonymous,,Lieber J,Sisco S,Porter K,Weeks P,Hood M,Cohen A,Bode M,,,,,,,,,,,,,,,,,,,,,,1248
2016-04-16 18:50,AUDL,Austin Sol 2016,34,O,5,5,Offense,Catch,Howey E,Stone J,,,Nordgr J,Gardne M,Polk J,Stone J,Muniz C,Fairfa J,Howey E,,,,,,,,,,,,,,,,,,,,,,1298
2016-04-16 18:50,AUDL,Austin Sol 2016,34,O,5,5,Offense,Catch,Stone J,Nordgr J,,,Nordgr J,Gardne M,Polk J,Stone J,Muniz C,Fairfa J,Howey E,,,,,,,,,,,,,,,,,,,,,,1306
2016-04-16 18:50,AUDL,Austin Sol 2016,34,O,5,5,Offense,Catch,Nordgr J,Howey E,,,Nordgr J,Gardne M,Polk J,Stone J,Muniz C,Fairfa J,Howey E,,,,,,,,,,,,,,,,,,,,,,1312
2016-04-16 18:50,AUDL,Austin Sol 2016,34,O,5,5,Offense,Catch,Howey E,Nordgr J,,,Nordgr J,Gardne M,Polk J,Stone J,Muniz C,Fairfa J,Howey E,,,,,,,,,,,,,,,,,,,,,,1317
2016-04-16 18:50,AUDL,Austin Sol 2016,34,O,5,5,Offense,Catch,Nordgr J,Stone J,,,Nordgr J,Gardne M,Polk J,Stone J,Muniz C,Fairfa J,Howey E,,,,,,,,,,,,,,,,,,,,,,1321
2016-04-16 18:50,AUDL,Austin Sol 2016,34,O,5,5,Offense,Drop,Stone J,Gardne M,,,Nordgr J,Gardne M,Polk J,Stone J,Muniz C,Fairfa J,Howey E,,,,,,,,,,,,,,,,,,,,,,1327
2016-04-16 18:50,AUDL,Austin Sol 2016,34,O,5,5,Cessation,EndOfFirstQuarter,,,,,Nordgr J,Gardne M,Polk J,Stone J,Muniz C,Fairfa J,Howey E,,,,,,,,,,,,,,,,,,,,,,1330
2016-04-16 18:50,AUDL,Austin Sol 2016,41,D,5,6,Defense,Pull,,,Gardne M,5.349,Nordgr J,Gardne M,Polk J,Hood M,Stone J,Fairfa J,Howey E,,,,,,,,,,,,,,,,,,,,,,1495
2016-04-16 18:50,AUDL,Austin Sol 2016,41,D,5,6,Defense,Goal,,,Anonymous,,Nordgr J,Gardne M,Polk J,Hood M,Stone J,Fairfa J,Howey E,,,,,,,,,,,,,,,,,,,,,,1534
2016-04-16 18:50,AUDL,Austin Sol 2016,16,O,6,6,Offense,Catch,Cohen A,Weeks P,,,Lieber J,Sisco S,Porter K,Weeks P,Muniz C,Cohen A,Bode M,,,,,,,,,,,,,,,,,,,,,,1589
2016-04-16 18:50,AUDL,Austin Sol 2016,16,O,6,6,Offense,Catch,Weeks P,Lieber J,,,Lieber J,Sisco S,Porter K,Weeks P,Muniz C,Cohen A,Bode M,,,,,,,,,,,,,,,,,,,,,,1597
2016-04-16 18:50,AUDL,Austin Sol 2016,16,O,6,6,Offense,Goal,Lieber J,Muniz C,,,Lieber J,Sisco S,Porter K,Weeks P,Muniz C,Cohen A,Bode M,,,,,,,,,,,,,,,,,,,,,,1603
2016-04-16 18:50,AUDL,Austin Sol 2016,37,D,6,7,Defense,Pull,,,Werkme R,,Silva K,Welchm D,Olson E,Werkme R,Cooper S,Colicc C,Fairfa J,,,,,,,,,,,,,,,,,,,,,,1658
2016-04-16 18:50,AUDL,Austin Sol 2016,37,D,6,7,Defense,Goal,,,Anonymous,,Silva K,Welchm D,Olson E,Werkme R,Cooper S,Colicc C,Fairfa J,,,,,,,,,,,,,,,,,,,,,,1693
2016-04-16 18:50,AUDL,Austin Sol 2016,121,O,6,8,Offense,Catch,Weeks P,Lieber J,,,Nordgr J,Lieber J,Sisco S,Weeks P,Hood M,Cohen A,Bode M,,,,,,,,,,,,,,,,,,,,,,1746
2016-04-16 18:50,AUDL,Austin Sol 2016,121,O,6,8,Offense,Catch,Lieber J,Weeks P,,,Nordgr J,Lieber J,Sisco S,Weeks P,Hood M,Cohen A,Bode M,,,,,,,,,,,,,,,,,,,,,,1754
2016-04-16 18:50,AUDL,Austin Sol 2016,121,O,6,8,Offense,Catch,Weeks P,Lieber J,,,Nordgr J,Lieber J,Sisco S,Weeks P,Hood M,Cohen A,Bode M,,,,,,,,,,,,,,,,,,,,,,1758
2016-04-16 18:50,AUDL,Austin Sol 2016,121,O,6,8,Offense,Catch,Lieber J,Weeks P,,,Nordgr J,Lieber J,Sisco S,Weeks P,Hood M,Cohen A,Bode M,,,,,,,,,,,,,,,,,,,,,,1762
2016-04-16 18:50,AUDL,Austin Sol 2016,121,O,6,8,Offense,Catch,Weeks P,Lieber J,,,Nordgr J,Lieber J,Sisco S,Weeks P,Hood M,Cohen A,Bode M,,,,,,,,,,,,,,,,,,,,,,1765
2016-04-16 18:50,AUDL,Austin Sol 2016,121,O,6,8,Offense,Catch,Lieber J,Cohen A,,,Nordgr J,Lieber J,Sisco S,Weeks P,Hood M,Cohen A,Bode M,,,,,,,,,,,,,,,,,,,,,,1769
2016-04-16 18:50,AUDL,Austin Sol 2016,121,O,6,8,Offense,Catch,Cohen A,Lieber J,,,Nordgr J,Lieber J,Sisco S,Weeks P,Hood M,Cohen A,Bode M,,,,,,,,,,,,,,,,,,,,,,1773
2016-04-16 18:50,AUDL,Austin Sol 2016,121,O,6,8,Offense,Catch,Lieber J,Cohen A,,,Nordgr J,Lieber J,Sisco S,Weeks P,Hood M,Cohen A,Bode M,,,,,,,,,,,,,,,,,,,,,,1777
2016-04-16 18:50,AUDL,Austin Sol 2016,121,O,6,8,Offense,Catch,Cohen A,Bode M,,,Nordgr J,Lieber J,Sisco S,Weeks P,Hood M,Cohen A,Bode M,,,,,,,,,,,,,,,,,,,,,,1781
2016-04-16 18:50,AUDL,Austin Sol 2016,121,O,6,8,Offense,Catch,Bode M,Cohen A,,,Nordgr J,Lieber J,Sisco S,Weeks P,Hood M,Cohen A,Bode M,,,,,,,,,,,,,,,,,,,,,,1786
2016-04-16 18:50,AUDL,Austin Sol 2016,121,O,6,8,Offense,Catch,Cohen A,Weeks P,,,Nordgr J,Lieber J,Sisco S,Weeks P,Hood M,Cohen A,Bode M,,,,,,,,,,,,,,,,,,,,,,1790
2016-04-16 18:50,AUDL,Austin Sol 2016,121,O,6,8,Offense,Catch,Weeks P,Cohen A,,,Nordgr J,Lieber J,Sisco S,Weeks P,Hood M,Cohen A,Bode M,,,,,,,,,,,,,,,,,,,,,,1794
2016-04-16 18:50,AUDL,Austin Sol 2016,121,O,6,8,Offense,Catch,Cohen A,Lieber J,,,Nordgr J,Lieber J,Sisco S,Weeks P,Hood M,Cohen A,Bode M,,,,,,,,,,,,,,,,,,,,,,1798
