Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2016-06-18 20:34,,Vs Cinci,39,O,9,5,Offense,Catch,Fergus,Adrian,,,Yiding,Adrian,Shey,Pardo,Fergus,Stogdon,Miller,,,,,,,,,,,,,,,,,,,,,,1783
2016-06-18 20:34,,Vs Cinci,39,O,9,5,Offense,Catch,Adrian,Stogdon,,,Yiding,Adrian,Shey,Pardo,Fergus,Stogdon,Miller,,,,,,,,,,,,,,,,,,,,,,1787
2016-06-18 20:34,,Vs Cinci,39,O,9,5,Offense,Catch,Stogdon,Pardo,,,Yiding,Adrian,Shey,Pardo,Fergus,Stogdon,Miller,,,,,,,,,,,,,,,,,,,,,,1790
2016-06-18 20:34,,Vs Cinci,39,O,9,5,Offense,Catch,Pardo,Adrian,,,Yiding,Adrian,Shey,Pardo,Fergus,Stogdon,Miller,,,,,,,,,,,,,,,,,,,,,,1794
2016-06-18 20:34,,Vs Cinci,39,O,9,5,Offense,Catch,Adrian,Fergus,,,Yiding,Adrian,Shey,Pardo,Fergus,Stogdon,Miller,,,,,,,,,,,,,,,,,,,,,,1798
2016-06-18 20:34,,Vs Cinci,39,O,9,5,Offense,Catch,Fergus,Shey,,,Yiding,Adrian,Shey,Pardo,Fergus,Stogdon,Miller,,,,,,,,,,,,,,,,,,,,,,1802
2016-06-18 20:34,,Vs Cinci,39,O,9,5,Offense,Catch,Shey,Fergus,,,Yiding,Adrian,Shey,Pardo,Fergus,Stogdon,Miller,,,,,,,,,,,,,,,,,,,,,,1808
2016-06-18 20:34,,Vs Cinci,39,O,9,5,Offense,Goal,Fergus,Stogdon,,,Yiding,Adrian,Shey,Pardo,Fergus,Stogdon,Miller,,,,,,,,,,,,,,,,,,,,,,1811
2016-06-18 20:34,,Vs Cinci,42,D,9,6,Defense,Pull,,,Geoff,5.27,Geoff,Woods,Vock,J-Rob,Egan,DW,Stogdon,,,,,,,,,,,,,,,,,,,,,,1867
2016-06-18 20:34,,Vs Cinci,42,D,9,6,Defense,Goal,,,Anonymous,,Geoff,Woods,Vock,J-Rob,Egan,DW,Stogdon,,,,,,,,,,,,,,,,,,,,,,1907
2016-06-18 20:34,,Vs Cinci,118,O,9,7,Offense,Catch,Geoff,Von,,,Johnson,Geoff,Zeman,Furse,Pardo,Champe,Von,,,,,,,,,,,,,,,,,,,,,,1985
