Date/Time,Tournamemnt,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance
2016-05-21 15:59,AUDL,Toronto Rush,142,O,6,5,Offense,Catch,Kinley G,M Berg,,,M Berg,Kinley G,Ken A,Léon FN,Derek A,Karl L,Kielan W,,,,,,,,,,,,,,,,,,,,,,1141
2016-05-21 15:59,AUDL,Toronto Rush,142,O,6,5,Offense,Catch,M Berg,Léon FN,,,M Berg,Kinley G,Ken A,Léon FN,Derek A,Karl L,Kielan W,,,,,,,,,,,,,,,,,,,,,,1145
2016-05-21 15:59,AUDL,Toronto Rush,142,O,6,5,Offense,Goal,Léon FN,Derek A,,,M Berg,Kinley G,Ken A,Léon FN,Derek A,Karl L,Kielan W,,,,,,,,,,,,,,,,,,,,,,1149
2016-05-21 15:59,AUDL,Toronto Rush,28,D,6,6,Defense,Pull,,,Andy C,8.124,Alec A,Andy C,Nick B,M Hogel,M OBrien,Jordan M,Colin F,,,,,,,,,,,,,,,,,,,,,,1205
2016-05-21 15:59,AUDL,Toronto Rush,28,D,6,6,Defense,Goal,,,Anonymous,,Alec A,Andy C,Nick B,M Hogel,M OBrien,Jordan M,Colin F,,,,,,,,,,,,,,,,,,,,,,1231
2016-05-21 15:59,AUDL,Toronto Rush,7,O,7,6,Offense,Goal,Kinley G,Karl L,,,M Berg,Kinley G,Mike L,Ken A,Derek A,Karl L,Kielan W,,,,,,,,,,,,,,,,,,,,,,1298
2016-05-21 15:59,AUDL,Toronto Rush,68,D,8,6,Defense,Pull,,,Andy C,7.345,P Mensah,Andy C,Nick B,Cooper B,Luke P,Jordan M,Craig F,,,,,,,,,,,,,,,,,,,,,,1359
2016-05-21 15:59,AUDL,Toronto Rush,68,D,8,6,Defense,Throwaway,,,Anonymous,,P Mensah,Andy C,Nick B,Cooper B,Luke P,Jordan M,Craig F,,,,,,,,,,,,,,,,,,,,,,1373
2016-05-21 15:59,AUDL,Toronto Rush,68,D,8,6,Offense,Throwaway,Craig F,Anonymous,,,P Mensah,Andy C,Nick B,Cooper B,Luke P,Jordan M,Craig F,,,,,,,,,,,,,,,,,,,,,,1388
2016-05-21 15:59,AUDL,Toronto Rush,68,D,8,6,Defense,D,,,P Mensah,,P Mensah,Andy C,Nick B,Cooper B,Luke P,Jordan M,Craig F,,,,,,,,,,,,,,,,,,,,,,1407
